0.390240	0.703460	0.920095	0.999255	0.999945	0.999995	1.000000	1.000000	1.000000	1.000000
0.363945	0.664665	0.886535	0.999170	0.999925	0.999995	1.000000	1.000000	1.000000	1.000000
0.433555	0.765045	0.967520	0.999825	0.999890	0.999990	1.000000	1.000000	1.000000	1.000000
0.391915	0.693090	0.892115	0.999075	0.999920	0.999995	1.000000	1.000000	1.000000	1.000000
0.109647	0.278827	0.618373	0.995893	0.999633	1.000000	1.000000	1.000000	1.000000	1.000000
0.385553	0.723167	0.957973	0.998380	0.999793	1.000000	1.000000	1.000000	1.000000	1.000000
-0.094610	-0.034630	0.432670	0.997575	0.999935	0.999985	0.999995	1.000000	1.000000	1.000000
0.312615	0.590115	0.839240	0.999280	0.999980	1.000000	1.000000	1.000000	1.000000	1.000000
0.374244	0.635244	0.794308	0.999316	0.999948	0.999996	1.000000	1.000000	1.000000	1.000000
0.394285	0.704260	0.908455	0.999370	0.999950	1.000000	1.000000	1.000000	1.000000	1.000000
0.372400	0.670775	0.884550	0.999200	0.999920	0.999990	1.000000	1.000000	1.000000	1.000000
0.394405	0.703435	0.908480	0.999405	0.999950	1.000000	1.000000	1.000000	1.000000	1.000000
0.404725	0.713885	0.904510	0.999245	0.999970	0.999995	1.000000	1.000000	1.000000	1.000000
0.365270	0.656630	0.877180	0.999085	0.999940	0.999990	1.000000	1.000000	1.000000	1.000000
0.395127	0.691567	0.883700	0.998867	0.999947	1.000000	1.000000	1.000000	1.000000	1.000000
0.414345	0.726745	0.918105	0.999300	0.999960	1.000000	1.000000	1.000000	1.000000	1.000000
0.369200	0.660245	0.877475	0.999320	0.999955	0.999990	0.999995	1.000000	1.000000	1.000000
0.359250	0.650875	0.871215	0.998715	0.999910	1.000000	1.000000	1.000000	1.000000	1.000000
-0.318053	-0.284813	0.412953	0.995860	0.999520	0.999993	1.000000	1.000000	1.000000	1.000000
0.180813	0.396733	0.737700	0.998273	0.999960	0.999993	1.000000	1.000000	1.000000	1.000000
0.397200	0.700880	0.903645	0.999195	0.999930	0.999990	1.000000	1.000000	1.000000	1.000000
5.443033	8.776547	6.466707	1.016893	0.999280	0.998687	1.000000	1.000000	1.000000	1.000000
0.370488	0.668372	0.884736	0.999164	0.999920	0.999996	1.000000	1.000000	1.000000	1.000000
0.379615	0.679340	0.891470	0.999375	0.999985	1.000000	1.000000	1.000000	1.000000	1.000000
0.658750	1.192145	1.369565	0.999790	0.999950	0.999990	1.000000	1.000000	1.000000	1.000000
1.682095	2.522660	1.779290	1.003035	1.000330	0.999990	1.000000	1.000000	1.000000	1.000000
-0.343053	-0.598847	-0.675600	0.994107	1.000273	1.000000	1.000000	1.000000	1.000000	1.000000
0.390850	0.689555	0.887245	0.999200	0.999920	0.999995	1.000000	1.000000	1.000000	1.000000
-0.756460	-1.210207	-0.539073	0.992020	0.999167	1.000000	1.000000	1.000000	1.000000	1.000000
0.201980	0.370340	0.660530	0.996295	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
0.165455	0.268795	0.425080	0.996645	0.999960	1.000000	1.000000	1.000000	1.000000	1.000000
-4.895480	-7.255700	-4.599127	0.969353	0.997747	1.000000	1.000000	1.000000	1.000000	1.000000
0.778687	1.261380	1.164940	1.002467	1.000627	1.000000	1.000000	1.000000	1.000000	1.000000
0.506955	0.879245	0.905215	1.000145	0.999955	1.000000	1.000000	1.000000	1.000000	1.000000
