V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
-0.745843431,-1.43037983,-0.349035011,0.638442535,0.385185497,-0.318705084,-0.583059878,-0.526988879,-0.894119613,-1.088040094,-0.138618584,-0.564054768,-1.278570155,-1.063183508,-0.531001914,-0.925181066,1.022237909,0.023979661,-0.11944232,-0.142077762,-1.416994777,-1.428968263,-1.533886653,1.275010524,-0.986146381,-0.697545058,0.612807769,-1.259576776,-0.859111543,-0.262527153,-1.377528445,-1.295614379,-2.365792208,0.57323967,-2.176336888,0.359693437,-0.987845652,-1.320998676,-0.087218887,0.419445838,-2.247673288,-1.881947692,-2.170396493,0.79561019,0.124684483,0.530770805,0.753197649,-0.276655726,-0.129029579,-0.35851197
-0.745843431,0.421411201,-0.349035011,0.80256509,-0.583027945,0.28336541,-0.406418799,0.23187213,0.322843756,0.531185233,0.547152449,0.727503215,-0.040243547,0.742168854,0.11321608,1.344485008,0.281460225,0.391668241,0.534833737,0.368308789,0.715721058,0.743093711,0.747746419,1.114279128,-0.679557941,-0.24979702,1.126842821,0.093590673,-0.859111543,1.199436408,0.365155724,0.29484377,0.336161969,1.08284652,0.742583285,1.103484967,0.499896156,0.964610125,0.007043514,0.22142157,0.659897918,-0.75608425,-0.552979898,1.446883539,0.484521513,0.885299997,1.018437394,0.12950765,1.151499418,0.971105441
-0.745843431,0.131923304,1.677451457,0.593969166,0.070950985,0.524393641,0.230338901,0.622851671,-0.053970424,-0.419157822,0.145654084,0.405466303,-3.849679639,1.029921246,0.679149797,0.39165944,0.71566097,0.470037664,0.388062922,0.733545224,-0.290149011,0.127984036,0.178097834,1.552833485,-0.460729567,-0.019273438,0.612807769,-0.502944003,0.04995677,0.410495922,-0.227094919,0.244619657,-0.845855611,0.500413011,-0.776672216,0.682977226,0.057659813,0.647876016,0.793318144,0.637514883,-0.552585184,-1.267464491,0.334463981,0.741996126,0.182558295,0.723665861,1.049255759,0.561120981,0.489246806,0.743393108
0.81337049,0.385414233,-0.349035011,0.638442535,-0.174878313,-0.318705084,-0.894789705,0.23187213,-1.147291344,0.082157919,-0.538075404,0.537265088,-0.713555484,-1.063183508,-0.209086476,-0.315422215,-0.145198056,-0.163977593,-0.923644445,-0.002361922,-0.358601992,-0.217819677,-0.9877602,0.679956466,-2.001423177,-1.494583799,-0.189851311,-0.382069007,-1.294563526,0.309826565,-1.033911102,-0.04872722,-2.365792208,1.340461052,-2.176336888,-0.621071354,-0.298094965,-0.770250872,0.242179009,-0.020774576,-0.390711703,-0.67321923,0.481679309,0.146924839,-0.37340927,-0.023515188,0.839816159,0.12950765,0.157135779,0.326069849
0.81337049,-0.154327381,-0.349035011,0.545465783,-0.174878313,0.084805759,-0.075086962,0.022581455,-0.974272298,-0.457465674,0.547152449,0.418021062,-3.849679639,0.742168854,0.470329549,1.040963768,0.281460225,0.189287593,-0.430314256,0.209435666,0.772751212,0.947180055,0.139779573,0.944490187,-2.001423177,0.145314085,0.328248034,-0.954732159,0.04995677,0.127199088,0.470251615,-0.118279699,-0.435982709,0.741468972,0.537365371,0.298372969,0.339727028,0.379513962,0.428610839,-0.165602891,0.294673426,-1.540665153,-2.170396493,1.140899668,0.182558295,0.197146325,0.986191753,0.039954609,0.54763641,0.582558931
-0.745843431,-0.02852703,-0.349035011,0.698912294,0.677192438,0.703139982,1.100553522,-0.137213974,-0.253708726,0.052350684,0.66392343,0.026885571,-0.52923961,0.515362117,1.587424508,0.359771293,0.971599574,-0.011610533,0.842065136,0.842927697,0.791370348,-0.653468105,0.579030142,0.545265933,0.019894202,0.400330184,1.060925456,-0.21986613,-0.038779362,-0.41575429,-0.616632429,0.555367275,0.126445773,0.741468972,0.071511067,0.359693437,0.422154583,0.137986112,0.865396153,1.391418485,-0.278880084,-0.450939219,-0.116820104,0.037108712,0.182558295,0.530770805,0.753197649,0.676598244,-0.221998224,1.170318806
-0.745843431,-0.38460029,-0.349035011,0.400611719,-0.583027945,0.223253237,0.810860125,0.573400897,-0.101685336,-1.562937705,0.145654084,0.893227128,-3.849679639,0.09171627,0.740945533,-0.228881528,0.631630652,0.568026048,0.433871318,0.368308789,-0.358601992,-2.909355253,0.252136964,1.421228742,0.019894202,0.222088521,0.874752113,-0.63649815,-0.26158339,-0.707388897,-0.679825581,0.078276993,0.239937786,0.258540212,0.374631037,0.167704656,-0.987845652,0.137986112,0.583093594,1.403714733,-1.356813843,-0.844264661,-2.170396493,0.846340349,0.836924781,0.723665861,0.319469944,0.730473072,0.968867059,0.020248422
-0.745843431,-0.089194829,-0.349035011,1.008621676,0.070950985,0.524393641,-0.508777695,1.141760186,-0.894119613,-0.935320636,0.414837887,1.212909333,-1.278570155,0.216642904,-0.662660838,0.327396657,0.916590665,1.717020277,1.243117688,0.435051866,0.445546944,-0.036058234,0.94858719,-1.109063863,0.412039417,0.792673825,1.037378403,1.106934728,0.469383714,-0.707388897,1.023014393,0.629942827,0.336161969,1.340461052,0.678477372,0.58272267,0.158284837,0.909993733,1.133250139,0.918964501,0.797488917,0.149294308,-0.552979898,0.741996126,1.141715763,0.530770805,0.22770827,0.831557871,0.710228844,1.326293136
-0.745843431,-1.775213288,-0.349035011,0.638442535,-0.174878313,0.763512706,-0.406418799,-0.644707684,-2.110341557,-0.98495202,-0.998526593,0.454967424,-3.849679639,-0.052206613,-0.662660838,-0.925181066,0.420642263,0.920594074,0.307909333,0.495488581,-1.025286257,-1.242678781,-0.302882035,0.871357355,0.552220097,-0.76262715,0.904842098,-0.502944003,0.262138803,-1.854348409,-1.1138861,0.629942827,-2.365792208,0.073092212,-0.776672216,-0.21916679,-3.33100084,-0.014513544,0.242179009,0.22142157,-2.133797498,-0.844264661,-0.552979898,0.415715568,0.064130391,-0.704361883,-1.070893052,-0.056713014,0.157135779,-0.185066826
-0.745843431,-0.476913351,-0.349035011,0.570266342,0.677192438,0.703139982,-0.622283443,0.23187213,-0.607545659,-0.935320636,0.081830664,0.614619005,-1.82464898,0.09171627,-0.036426249,-0.125444082,0.631630652,0.591468676,0.842065136,0.435051866,0.281511911,-1.242678781,1.189709862,0.545265933,0.734095833,-0.697545058,1.186685158,0.053262122,0.198561387,-1.410977241,0.365155724,0.699719102,-0.011897042,0.537258843,0.071511067,-0.052336601,0.709676281,-0.014513544,0.09239933,0.860167715,-0.390711703,-1.039648469,-0.116820104,0.334341559,0.182558295,0.530770805,-1.070893052,0.969001325,-0.483445896,0.680992851
0.342929319,-0.089194829,-0.349035011,0.400611719,0.385185497,-0.665633327,-1.193177906,0.670573038,-1.058516138,0.169021901,-0.998526593,-0.042664825,-3.849679639,-1.063183508,-0.894519913,-0.524095067,-0.145198056,0.637186861,0.418781644,-2.519334877,-0.927299624,-0.922437201,-0.640635194,0.357640549,-0.562412816,-0.29982882,0.068326343,-0.4410738,0.128349886,-0.984190236,-0.745308833,0.388811332,-0.845855611,-0.028786665,-4.727304813,-0.621071354,-0.168953513,-0.014513544,-0.19246551,0.066079046,-0.510614864,-0.67321923,-2.170396493,0.741996126,-0.463015185,-0.30707782,-2.74074273,-0.54529496,0.119465497,-0.697521798
0.636532648,-0.154327381,-0.349035011,0.51946085,0.070950985,-0.193931896,-0.749663899,0.926402242,-1.340590379,-1.37150279,0.460925024,1.129372245,-0.040243547,0.216642904,-0.256737648,-0.428810094,0.420642263,1.342502964,1.185737506,-0.984313206,-0.039534061,-0.851061985,0.825985818,-1.109063863,0.240613013,-0.515806994,1.292008525,-0.075998182,0.128349886,-1.226934305,0.810477233,0.59329586,0.493473803,0.301596774,0.374631037,-2.794813659,-0.599947685,-0.770250872,0.793318144,0.732102325,-0.043942151,-0.844264661,-2.170396493,0.624658293,0.528705944,-0.023515188,0.319469944,-0.056713014,0.080819192,0.582558931
0.342929319,-2.347739228,-0.349035011,-0.481738972,-0.583027945,-0.937039308,-1.004127791,-0.773547829,-0.607545659,-1.1966881,-0.318440244,-1.565822364,-0.378032773,0.742168854,-0.811806206,-1.655761068,-0.557557353,0.391668241,0.64131306,-0.570372396,-2.001164999,-1.074957916,-2.190324458,0.046126696,0.313812538,-1.130741241,-1.044814342,-0.867418846,-0.038779362,-1.142023408,-0.813254431,0.244619657,-2.365792208,0.343476779,-0.052330485,-0.740838673,-0.168953513,-3.363343365,-0.44884599,0.184612798,-1.161832334,-0.521114813,-2.170396493,-1.236349548,-1.187906589,-1.373381647,-0.620593919,-0.403580206,-0.041516867,-0.553158691
-0.745843431,-1.182834421,-0.349035011,0.770192919,-0.583027945,-0.665633327,-1.063417832,-0.644707684,-1.147291344,-1.85024662,-0.138618584,0.07668977,-0.52923961,-1.67623199,-1.080795925,-0.598475915,-0.145198056,-0.479604999,-0.490262898,-2.519334877,-1.480540124,-1.877751505,-0.252808079,-1.109063863,-0.370898441,-2.406019141,-0.048024131,-0.170083399,0.553146259,-0.772392964,-0.037194377,-1.295614379,-0.011897042,0.21423907,-1.488431467,-0.310054269,-0.050959409,-0.438534426,0.09239933,-0.115157027,-0.278880084,-0.595065062,-0.552979898,-0.605199156,-0.066099988,-0.30707782,-0.620593919,-0.705707246,-1.401953642,-0.485600995
-0.745843431,0.224720562,-0.349035011,0.492128574,0.24742433,-0.937039308,0.480284542,0.622851671,-0.543052261,-0.103681758,1.028790786,-0.298770507,-1.278570155,0.867925238,0.305891196,0.780939385,-0.557557353,0.765864769,1.090079575,-2.519334877,-0.290149011,0.277457063,0.322962953,0.046126696,1.257760314,-0.900626869,-0.371533258,1.070576317,0.128349886,0.505420471,0.05076167,1.379959622,0.771042563,0.073092212,0.610259375,0.821873685,0.833551234,-0.770250872,0.583093594,0.388841691,-0.352592225,0.275930651,-0.552979898,0.846340349,-0.775864159,-0.30707782,-0.154680198,0.12950765,0.575995894,0.326069849
-0.745843431,0.639209994,-0.349035011,0.545465783,-0.583027945,-0.088142968,0.378212022,0.573400897,-1.559562666,-0.136392417,0.145654084,0.340788653,-0.949665844,-1.67623199,-0.358562783,-1.614633497,-0.145198056,0.591468676,-0.24002061,-0.321055062,-1.128859115,-0.716791467,-0.06659122,0.046126696,0.471200672,-0.697545058,0.738161886,1.193535698,0.837906727,-0.262527153,0.53706662,0.388811332,0.126445773,-0.082383483,0.537365371,-0.052336601,0.252012142,-0.770250872,0.242179009,-0.460244962,-0.315327517,-1.148844162,1.336068307,-4.108410821,0.484521513,0.291551795,-0.349377897,0.039954609,0.119465497,-0.079106034
0.342929319,0.267709757,-0.349035011,0.366266853,0.070950985,-3.058673071,0.466300098,-0.773547829,-0.543052261,-0.660756123,0.013632465,0.327454081,0.200381678,0.216642904,0.335022343,-0.315422215,-2.08671428,-0.290481458,-0.190430589,-0.984313206,-0.010504502,-0.533545359,-0.204224643,-1.109063863,0.115878189,-0.973984447,-1.044814342,0.053262122,0.373702437,-0.363095069,0.05076167,-0.358517401,-0.845855611,-0.317743394,-0.54448616,0.024632944,-0.298094965,0.137986112,-0.087218887,0.066079046,-0.278880084,-0.67321923,0.481679309,0.146924839,1.08617728,-0.023515188,0.22770827,0.676598244,-0.427361699,0.51338873
-0.745843431,0.767381833,-0.349035011,-2.320970137,-0.583027945,-0.088142968,1.289349513,-1.254520764,-2.692157973,-2.376578178,-1.881663295,0.009846855,-0.52923961,-0.693943245,0.567952598,-1.655761068,-0.557557353,0.058671017,0.852956106,-0.570372396,-1.759587048,-1.638455703,-0.520116786,-1.109063863,0.159735243,-0.76262715,-0.624618194,0.311948357,-2.909355339,-1.410977241,0.601499114,-0.272389076,-0.435982709,0.893046226,-0.54448616,-0.87094306,0.057659813,-0.014513544,0.534474343,-0.684894336,-1.658442036,-0.595065062,-0.116820104,-1.236349548,-1.035672728,-0.486118059,-2.74074273,-0.276655726,-0.084631542,-0.774921613
-0.745843431,0.521374786,-0.349035011,-2.320970137,0.24742433,-3.058673071,-0.844137818,-1.706034916,-1.058516138,-0.839581376,-0.669225935,0.490883547,-0.138552483,-0.221957054,0.002892421,-1.383321308,-0.557557353,-0.335377763,0.478110621,-2.519334877,-1.416994777,-1.753857205,-0.46303814,-1.109063863,-0.562412816,-1.214785891,0.612807769,-0.708919675,-0.859111543,-1.731948205,-0.129651369,-0.192599655,0.126445773,-0.84366832,0.071511067,0.949050873,-0.599947685,-0.20040532,0.007043514,-0.530104531,-1.356813843,-0.521114813,-0.116820104,-1.236349548,0.000635651,-0.704361883,-0.154680198,-0.276655726,-0.602366525,-0.941998263
0.342929319,0.858039315,-0.349035011,-2.320970137,-0.583027945,-3.058673071,-6.42732433,0.23187213,-0.74462196,0.140481306,-0.820319115,0.47902243,-0.138552483,-3.949607029,-6.376188867,-2.452792637,-0.557557353,1.009136614,-0.401352024,-2.519334877,-1.416994777,-1.333249152,-2.036221139,-1.109063863,0.442186862,-0.634821537,0.068326343,-1.048471162,-2.909355339,-0.840040187,0.400871116,-0.118279699,-0.845855611,-0.936028356,-1.488431467,-0.21916679,-0.168953513,-3.363343365,-1.06081936,-1.352192891,-0.552585184,-0.844264661,0.481679309,-0.605199156,-0.37340927,-1.373381647,-2.74074273,-0.54529496,-0.27074975,-1.128658378
-0.745843431,-0.831062029,-0.349035011,-0.119200917,-0.174878313,-0.665633327,-1.842929782,-0.224724207,-0.307661927,-1.701475578,0.366512652,-0.234989749,-3.849679639,-0.428876937,-2.515015708,-1.920818165,-2.08671428,0.391668241,-0.142674266,-2.519334877,-1.128859115,-0.782589016,0.637228213,-1.109063863,-0.370898441,0.105610974,0.166974073,0.132681955,-1.294563526,-1.61793838,0.134634728,-0.667567007,-0.435982709,0.384242821,-0.776672216,-0.310054269,0.252012142,-0.014513544,0.007043514,-0.165602891,-1.043495076,0.629565783,-2.170396493,0.624658293,0.237979078,-0.023515188,0.705481633,-0.54529496,-0.427361699,-0.028654892
-0.745843431,-0.089194829,-0.349035011,0.847726356,0.816479713,-3.058673071,-0.075086962,-0.418623082,0.124188386,-0.344660156,0.699989127,-0.53754955,-1.278570155,0.216642904,0.740945533,0.261126908,-0.557557353,0.637186861,0.895624276,-0.142077762,-0.010504502,-0.170507492,0.357255873,0.046126696,1.448031618,-0.973984447,0.457349726,-0.031438542,0.320228286,0.127199088,0.601499114,1.115591181,0.126445773,0.500413011,0.914543215,-0.133446237,0.422154583,-0.438534426,0.370635839,1.366401634,-0.012934976,0.149294308,0.334463981,0.334341559,0.391404985,-0.023515188,-0.620593919,0.561120981,0.631146868,0.51338873
0.636532648,-0.696652457,-0.349035011,-0.690334897,0.24742433,-1.38765383,-0.123505115,-0.137213974,0.124188386,-0.618424054,1.351977762,0.454967424,-0.249832083,-0.428876937,-0.306497954,-0.984878849,-2.08671428,0.308555921,0.257315604,-0.984313206,-0.010504502,-0.592439578,-0.354540871,-1.109063863,0.159735243,0.145314085,0.457349726,0.311948357,0.627633213,-1.854348409,-0.277860618,0.29484377,-0.435982709,0.977282412,0.071511067,-1.77388191,0.709676281,1.064340746,0.714992117,-0.218498522,-0.552585184,0.009802195,-2.170396493,-0.087196313,0.291146348,0.663409359,0.538886526,0.433530761,0.365128348,0.11377219
-0.745843431,0.131923304,-0.349035011,0.570266342,-2.096574125,1.507567531,1.398560303,2.00028134,0.246225782,0.383865146,1.730072661,0.80380135,0.709086998,1.944177116,0.444539441,-1.077697562,1.719578102,0.568026048,0.274401321,0.808502534,-0.975632573,-1.530456977,0.357255873,1.671338755,0.929827515,-0.019273438,0.810039228,0.954828793,1.092647536,-0.772392964,1.12058951,1.954760597,0.963428502,1.205332817,0.18242771,0.298372969,-0.599947685,0.851633657,1.107118256,0.637514883,-0.829445805,-0.259639189,0.704845496,0.685150399,0.571446177,1.146503836,-0.154680198,0.62022834,1.189217329,-0.485600995
-0.745843431,0.308707982,-0.349035011,0.570266342,-0.174878313,0.003682976,0.362779434,-0.318232833,-0.307661927,0.252295419,1.489241975,-0.618759725,-0.040243547,-0.428876937,0.391113744,-0.360053013,-0.557557353,0.568026048,0.418781644,0.550708464,-1.025286257,-0.124488152,0.019112608,0.357640549,0.975592492,0.064975781,-0.371533258,0.608941148,0.04995677,0.088138785,0.093184745,0.136605402,-0.435982709,-0.195550203,-0.19251142,-0.133446237,0.891521075,-0.014513544,-0.44884599,1.078419398,-0.140593588,-0.145453856,0.602450046,0.037108712,0.182558295,-0.486118059,-1.070893052,0.364343256,0.575995894,-0.028654892
0.342929319,0.639209994,-0.349035011,1.165103145,0.750670394,-0.088142968,0.078605706,0.622851671,0.86109739,0.305958573,1.125733954,1.129372245,0.047805228,-1.67623199,0.040882501,-0.598475915,1.022237909,0.825948894,1.669452604,0.733545224,-0.466373396,0.006474407,0.423753173,-1.109063863,0.278080394,0.184126917,0.657333918,0.344962531,0.373702437,-0.122228427,0.253568429,0.388811332,-0.189115484,1.503887381,0.803044796,0.730711455,0.057659813,0.379513962,0.09239933,1.53053636,0.659897918,-0.384171579,0.481679309,-0.399308864,0.936043017,-0.704361883,-2.74074273,-0.54529496,1.093071691,0.773700542
-0.745843431,0.552336104,-0.349035011,0.616667325,0.750670394,-0.665633327,-1.126281663,0.886957529,-0.674661448,-0.419157822,0.66392343,0.18591688,-0.138552483,-0.052206613,-1.080795925,-0.228881528,-0.145198056,0.845406792,0.885088643,0.435051866,-0.099022573,0.510822232,-0.252808079,-1.109063863,0.159735243,0.819469712,-0.624618194,1.052000538,0.591419086,0.787633575,0.866000495,0.432908748,0.239937786,1.274385612,-0.54448616,0.359693437,-1.232762777,0.721346012,0.370635839,0.661942723,0.441194367,0.498812423,1.117997769,0.490624239,0.65295135,-0.023515188,-2.74074273,-1.108480083,0.990299381,-0.079106034
0.636532648,-1.182834421,-0.349035011,0.201437258,0.750670394,-0.470799261,-0.795831784,-0.526988879,-0.974272298,-0.703996674,-0.318440244,-0.154582485,-0.040243547,-1.67623199,-0.163372887,-0.649552177,-2.08671428,0.444408102,-0.345305862,0.293788265,-0.703221577,-1.530456977,-0.46303814,-1.109063863,0.06937759,-1.709889499,-0.624618194,-0.122172648,-1.294563526,-1.731948205,-0.383881634,0.665391964,-0.011897042,-0.317743394,-0.776672216,-0.510118716,-0.987845652,-3.363343365,0.899388887,0.685834821,-1.927079674,-0.938489402,0.602450046,-4.108410821,-0.066099988,-0.704361883,-1.070893052,-1.374175958,-0.129029579,-1.230880765
-0.745843431,-0.831062029,-0.349035011,0.545465783,-0.174878313,-0.665633327,-1.721487716,-0.137213974,-0.421165109,-0.38156471,-0.059584676,-0.343115959,-0.52923961,-1.67623199,-1.955246477,-0.186899619,-0.557557353,-0.247006163,-0.430314256,0.368308789,-0.789566168,-0.716791467,-1.330857226,0.357640549,0.313812538,-2.586492839,0.166974073,-0.63649815,-1.294563526,-0.984190236,-0.227094919,-0.272389076,-0.189115484,-1.506004655,0.374631037,-1.170593256,-0.780192708,-0.014513544,0.007043514,0.02351754,-0.140593588,-0.938489402,-0.552979898,-0.868946549,-1.360225851,-0.983934265,-0.349377897,0.12950765,0.041144941,-0.774921613
-0.745843431,0.959687909,-0.349035011,0.400611719,0.876070896,0.003682976,0.036954508,1.356390837,1.157116838,0.458871288,0.414837887,1.501555079,1.024321886,0.515362117,0.363417777,1.165430561,-0.557557353,1.273527398,1.235074938,0.601541011,0.809800646,0.241313979,1.795574179,-1.109063863,1.267967824,1.242036754,0.738161886,1.816706833,-0.596837989,0.624108383,1.504263014,1.379959622,1.136586831,1.030973114,1.062536458,1.276642308,1.481633042,-0.770250872,1.43671852,1.701423749,0.976171727,0.498812423,1.257087535,-0.399308864,1.168624835,0.530770805,0.400535949,1.239783368,1.397452254,1.170318806
0.940316976,-0.02852703,-0.349035011,0.940300344,0.070950985,0.28336541,-0.622283443,0.964738809,0.46617199,-0.071493656,0.145654084,0.635892951,0.709086998,-1.67623199,-0.811806206,0.327396657,0.10316673,0.659487751,0.967061355,0.368308789,0.046199374,0.166614239,0.608388541,-1.109063863,1.018794618,-0.697545058,0.513404074,0.892757634,0.591419086,0.309826565,0.503967892,0.016632733,0.336161969,0.676375843,0.803044796,0.730711455,0.252012142,-0.014513544,0.830075247,0.612526724,0.417653799,0.275930651,0.334463981,-0.605199156,0.291146348,-0.023515188,-0.349377897,0.290985377,0.489246806,0.365335948
-0.745843431,-0.089194829,-0.349035011,0.545465783,-0.174878313,-0.470799261,-1.063417832,-0.224724207,-0.543052261,-0.272818951,-1.494027331,-0.042664825,0.849576643,-0.693943245,-0.594905439,-0.337620286,-0.557557353,0.279695518,0.324342905,0.368308789,-1.614712613,0.047959338,-1.645730594,-1.109063863,1.085822531,-0.107833915,0.25260138,-0.325675918,-2.909355339,-0.41575429,-0.277860618,0.388811332,-0.011897042,-2.190897877,-0.776672216,-0.621071354,-0.599947685,-1.320998676,0.308686941,-0.274094054,-0.174101504,-0.595065062,0.481679309,-0.605199156,0.000635651,-4.417768186,-1.070893052,-0.056713014,0.00038656,-0.85627207
0.940316976,0.48929144,-0.349035011,-0.037894164,-0.174878313,-0.318705084,-0.844137818,0.622851671,0.284979229,0.169021901,-0.998526593,0.367050688,0.127534526,-0.221957054,-1.435072866,-0.405642656,0.420642263,-0.823389273,-0.401352024,-0.321055062,0.046199374,0.414738973,-1.429217278,0.357640549,0.601862705,0.897454961,0.068326343,0.758734835,-0.596837989,-0.122228427,0.632873861,0.475283161,0.126445773,0.301596774,0.282864155,0.097864598,-0.168953513,-0.770250872,0.830075247,0.388841691,-0.043942151,-0.145453856,0.334463981,-0.399308864,-0.463015185,-0.704361883,0.319469944,0.433530761,0.575995894,-0.553158691
-0.745843431,0.978688713,-0.349035011,0.201437258,0.498200344,0.28336541,0.494084002,1.206603358,1.328562185,0.994490599,-0.138618584,1.226320263,0.941461026,1.029921246,0.780333077,1.518924071,-0.145198056,1.382284836,0.654026365,0.991778493,1.304398338,0.947180055,1.723719137,0.046126696,0.811134961,0.922688349,0.068326343,1.274623855,-0.408559813,0.274869555,1.279611393,0.827096616,0.336161969,0.977282412,0.537365371,0.730711455,1.101570172,0.379513962,1.133250139,1.463196535,0.554141104,1.055241454,0.872246406,0.741996126,1.168624835,0.291551795,0.22770827,1.273981471,1.032261752,1.261306297
-0.745843431,1.481395751,-0.349035011,0.09502995,0.24742433,-0.193931896,1.216506078,0.573400897,-0.150820541,-0.103681758,-1.21575531,1.008830054,1.311475175,0.978937402,0.63598137,0.588012146,0.420642263,0.991878791,0.679083628,0.808502534,0.180669855,0.971036021,1.062619786,0.046126696,0.773576383,1.262742501,-0.189851311,1.258813778,-2.909355339,0.624108383,1.235586317,1.138378721,0.724413989,0.709267939,0.374631037,1.340697615,1.778731845,0.26728292,0.428610839,0.661942723,0.720265439,0.858809265,0.145879766,-0.087196313,0.836924781,-0.983934265,0.121993385,0.730473072,1.073075897,0.832639715
0.342929319,-0.831062029,-0.349035011,-2.320970137,0.750670394,-0.318705084,-0.283905882,0.413292652,0.08141861,-1.141631879,-0.224473877,-0.214412503,0.047805228,-0.428876937,-0.894519913,-1.968401241,0.631630652,0.591468676,0.715781022,-0.002361922,-1.076334888,-1.156731406,0.100540112,-1.109063863,0.552220097,0.400330184,0.657333918,0.344962531,-0.038779362,-2.287088257,0.214787112,1.361760419,0.559560978,0.537258843,-0.54448616,0.298372969,0.057659813,-0.014513544,0.170387325,0.685834821,-1.500794422,-0.091730492,-0.552979898,-0.399308864,0.064130391,-0.983934265,-0.349377897,0.212921944,-0.17478973,-1.583961945
1.039415773,0.813870383,-0.349035011,-1.036666075,0.816479713,-0.937039308,0.015488238,-0.773547829,0.359859231,-0.344660156,-0.669225935,0.340788653,0.746460503,-0.052206613,-0.470535766,-0.382725411,0.10316673,-0.163977593,-0.009165368,0.293788265,-0.039534061,-0.653468105,-0.354540871,-1.109063863,0.347963086,-0.153873324,-0.371533258,0.311948357,-0.26158339,0.239162337,0.007318712,0.342844834,0.674080987,0.709267939,-0.052330485,0.821873685,-0.298094965,0.26728292,0.09239933,0.22142157,-0.174101504,0.192815131,-0.552979898,-0.605199156,0.064130391,-1.373381647,-0.349377897,0.212921944,0.489246806,-0.62370662
-0.745843431,0.959687909,-0.349035011,-1.036666075,0.498200344,0.003682976,1.602023005,0.23187213,0.396062898,-1.37150279,-0.538075404,0.822190073,-0.138552483,0.59714305,1.334395843,-1.347106841,0.10316673,0.54417641,0.986766717,0.875595691,-1.296205356,-0.653468105,1.169203525,0.046126696,0.380666135,0.105610974,0.457349726,1.320910149,-0.596837989,-0.707388897,-0.957325912,1.204002383,0.419685612,0.384242821,0.610259375,0.475326729,-0.050959409,0.137986112,1.359890988,0.732102325,-1.356813843,0.720068386,0.145879766,0.245279841,0.612833642,0.291551795,0.654254029,0.212921944,0.428478162,-0.697521798
-0.745843431,-0.224634418,-0.349035011,-0.690334897,0.594019962,-0.318705084,-1.004127791,-0.418623082,-0.607545659,-0.98495202,-1.21575531,-0.591116859,-0.713555484,-1.67623199,-1.080795925,-1.69770149,-0.145198056,-1.034062134,-1.059257839,0.209435666,-0.429734821,-0.922437201,-0.302882035,0.046126696,0.625535618,0.922688349,-0.371533258,0.093590673,0.128349886,-0.470134702,-0.177716437,0.59329586,-0.435982709,-0.595918548,-0.776672216,-0.052336601,0.057659813,0.26728292,0.09239933,-0.020774576,-1.356813843,-0.145453856,-0.552979898,-0.230403066,-1.187906589,-2.019979949,0.400535949,-0.161723979,-1.02942976,-1.583961945
-0.745843431,-0.38460029,-0.349035011,0.366266853,1.110797044,0.338701544,-0.374415556,0.355458064,0.206540674,0.358229529,0.26219692,0.537265088,-0.040243547,0.80713063,-0.811806206,0.327396657,1.022237909,1.092316055,0.831081554,0.601541011,-0.0690349,-0.533545359,0.322962953,1.007970284,0.754088569,1.362711372,1.241478348,1.124732166,0.553146259,-0.707388897,0.810477233,1.415466787,-0.011897042,0.642762373,-0.19251142,0.907838589,0.773015537,0.788978662,1.54095285,0.937878795,-1.224318504,0.720068386,0.793725865,0.037108712,0.528705944,0.377808289,0.916842816,0.969001325,0.54763641,-0.35851197
-0.745843431,0.224720562,1.677451457,0.545465783,0.930518234,0.763512706,1.029180593,1.491351716,1.708696352,1.307511225,1.028790786,1.446522867,-0.138552483,1.078302714,0.873157989,1.005711857,0.856384857,1.470860011,1.313333963,1.55508424,1.935290108,0.743093711,1.993910437,1.239571619,0.552220097,1.681217953,0.961139408,1.142284453,0.553146259,0.535895545,1.425764679,1.996442846,1.055902285,1.737108134,1.476863196,1.797165772,1.553454447,0.379513962,1.634402591,1.541365833,0.797488917,0.910609862,0.704845496,1.24353924,1.557427073,1.384091199,1.433340547,1.204596744,1.62252649,1.83143698
-0.745843431,0.131923304,-0.349035011,-1.036666075,1.526370435,1.287260504,0.437755939,0.716681885,0.322843756,0.600993566,0.145654084,0.893227128,0.26744097,0.742168854,0.613759315,1.109758001,1.508909431,1.420946994,1.259054489,1.460248882,0.128069604,0.312840781,1.601736501,1.421228742,0.670808215,1.066819812,1.126842821,1.305667433,0.755680269,-0.470134702,1.213164937,1.80703884,-2.365792208,0.773007386,0.803044796,1.066333439,0.891521075,1.064340746,1.944506743,1.327765102,-0.880429445,0.960529799,1.006252792,0.79561019,1.220836749,0.933851055,1.415754223,1.431893248,1.536527812,1.347379727
